Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Year,Order Month,Order Month Name,Order Quarter,Order Day,Day of Week,Revenue After Discount,Profit Margin %,Discount %,Profit Category
OD06992,Haseena,Snacks,Chocolates,Salem,7/9/2015,Central,1061,0.29,392.57,Tamil Nadu,2015,7,July,Q3,9,Thursday,753.31,37,29,High
OD06993,Sheeba,Oil & Masala,Edible Oil & Ghee,Theni,11/3/2017,Central,799,0.35,151.81,Tamil Nadu,2017,11,November,Q4,3,Friday,519.35,19,35,Medium
OD06994,Alan,Bakery,Breads & Buns,Salem,12/9/2017,Central,1443,0.15,591.63,Tamil Nadu,2017,12,December,Q4,9,Saturday,1226.55,41,15,High
OD06995,Sheeba,Beverages,Health Drinks,Bodi,10/24/2016,Central,676,0.22,162.24,Tamil Nadu,2016,10,October,Q4,24,Monday,527.28,24,22,Medium
OD06996,Hussain,Bakery,Cakes,Theni,8/6/2016,Central,1346,0.3,457.64,Tamil Nadu,2016,8,August,Q3,6,Saturday,942.2,34,30,High
OD06997,Arutra,Bakery,Breads & Buns,Krishnagiri,12/1/2018,Central,2106,0.32,231.66,Tamil Nadu,2018,12,December,Q4,1,Saturday,1432.08,11,32,Medium
OD06998,Sundar,Fruits & Veggies,Organic Vegetables,Krishnagiri,11/16/2016,Central,1951,0.1,624.32,Tamil Nadu,2016,11,November,Q4,16,Wednesday,1755.9,32,10,Very High
OD06999,Sudha,Oil & Masala,Masalas,Ramanadhapuram,5/5/2015,Central,1245,0.24,448.2,Tamil Nadu,2015,5,May,Q2,5,Tuesday,946.2,36,24,High
OD07000,Willams,Food Grains,Dals & Pulses,Tenkasi,12/8/2015,Central,1825,0.24,292,Tamil Nadu,2015,12,December,Q4,8,Tuesday,1387,16,24,Medium
OD07001,Ramesh,Bakery,Breads & Buns,Karur,5/18/2018,Central,1094,0.24,415.72,Tamil Nadu,2018,5,May,Q2,18,Friday,831.44,38,24,High
OD07002,James,Oil & Masala,Edible Oil & Ghee,Pudukottai,11/23/2016,Central,1417,0.33,410.93,Tamil Nadu,2016,11,November,Q4,23,Wednesday,949.39,29,33,High
OD07003,Esther,Food Grains,Atta & Flour,Chennai,10/12/2015,Central,1170,0.33,105.3,Tamil Nadu,2015,10,October,Q4,12,Monday,783.9,9,33,Medium
OD07004,Roshan,Oil & Masala,Spices,Cumbum,6/26/2017,Central,926,0.15,268.54,Tamil Nadu,2017,6,June,Q2,26,Monday,787.1,29,15,Medium
OD07005,Shree,"Eggs, Meat & Fish",Chicken,Krishnagiri,10/31/2018,Central,646,0.16,51.68,Tamil Nadu,2018,10,October,Q4,31,Wednesday,542.64,8,16,Low
OD07006,Ridhesh,"Eggs, Meat & Fish",Chicken,Tenkasi,9/22/2018,Central,757,0.12,113.55,Tamil Nadu,2018,9,September,Q3,22,Saturday,666.16,15,12,Medium
OD07007,Yusuf,Oil & Masala,Spices,Dindigul,12/7/2018,Central,1598,0.11,703.12,Tamil Nadu,2018,12,December,Q4,7,Friday,1422.22,44,11,Very High
OD07008,Veena,Fruits & Veggies,Organic Fruits,Theni,7/17/2016,Central,1735,0.27,433.75,Tamil Nadu,2016,7,July,Q3,17,Sunday,1266.55,25,27,High
OD07009,Sudha,Bakery,Cakes,Dharmapuri,5/2/2016,Central,995,0.26,218.9,Tamil Nadu,2016,5,May,Q2,2,Monday,736.3,22,26,Medium
OD07010,Malik,Food Grains,Dals & Pulses,Dharmapuri,8/6/2016,Central,1035,0.34,217.35,Tamil Nadu,2016,8,August,Q3,6,Saturday,683.1,21,34,Medium
OD07011,Yusuf,Oil & Masala,Edible Oil & Ghee,Cumbum,10/23/2017,Central,940,0.32,84.6,Tamil Nadu,2017,10,October,Q4,23,Monday,639.2,9,32,Low
OD07012,Sabeela,Bakery,Breads & Buns,Tirunelveli,11/1/2015,Central,2422,0.28,411.74,Tamil Nadu,2015,11,November,Q4,1,Sunday,1743.84,17,28,High
OD07013,Surya,Oil & Masala,Spices,Viluppuram,7/23/2018,Central,605,0.28,248.05,Tamil Nadu,2018,7,July,Q3,23,Monday,435.6,41,28,Medium
OD07014,Verma,Fruits & Veggies,Fresh Fruits,Kanyakumari,9/3/2018,Central,580,0.1,237.8,Tamil Nadu,2018,9,September,Q3,3,Monday,522,41,10,Medium
OD07015,Krithika,Snacks,Chocolates,Dindigul,6/24/2018,Central,592,0.14,230.88,Tamil Nadu,2018,6,June,Q2,24,Sunday,509.12,39,14,Medium
OD07016,Vince,Beverages,Soft Drinks,Karur,11/25/2015,Central,1110,0.35,177.6,Tamil Nadu,2015,11,November,Q4,25,Wednesday,721.5,16,35,Medium
OD07017,Ravi,Beverages,Soft Drinks,Madurai,8/6/2018,Central,2027,0.25,243.24,Tamil Nadu,2018,8,August,Q3,6,Monday,1520.25,12,25,Medium
OD07018,Harish,"Eggs, Meat & Fish",Eggs,Tirunelveli,7/9/2015,Central,1853,0.28,685.61,Tamil Nadu,2015,7,July,Q3,9,Thursday,1334.16,37,28,Very High
OD07019,Sheeba,Snacks,Chocolates,Vellore,7/5/2018,Central,1773,0.22,709.2,Tamil Nadu,2018,7,July,Q3,5,Thursday,1382.94,40,22,Very High
OD07020,Haseena,Oil & Masala,Masalas,Viluppuram,10/24/2016,Central,1322,0.22,92.54,Tamil Nadu,2016,10,October,Q4,24,Monday,1031.16,7,22,Low
OD07021,Adavan,Beverages,Health Drinks,Coimbatore,10/24/2017,Central,2283,0.18,228.3,Tamil Nadu,2017,10,October,Q4,24,Tuesday,1872.06,10,18,Medium
OD07022,Amy,Bakery,Breads & Buns,Bodi,3/26/2018,Central,1607,0.21,321.4,Tamil Nadu,2018,3,March,Q1,26,Monday,1269.53,20,21,High
OD07023,Muneer,Beverages,Soft Drinks,Chennai,3/31/2016,Central,733,0.25,124.61,Tamil Nadu,2016,3,March,Q1,31,Thursday,549.75,17,25,Medium
OD07024,Verma,Oil & Masala,Masalas,Kanyakumari,8/17/2015,Central,1397,0.15,349.25,Tamil Nadu,2015,8,August,Q3,17,Monday,1187.45,25,15,High
OD07025,Shree,Beverages,Soft Drinks,Madurai,11/12/2016,Central,1719,0.18,120.33,Tamil Nadu,2016,11,November,Q4,12,Saturday,1409.58,7,18,Medium
OD07026,Yusuf,Bakery,Cakes,Krishnagiri,5/17/2016,Central,505,0.25,101,Tamil Nadu,2016,5,May,Q2,17,Tuesday,378.75,20,25,Medium
OD07027,Vinne,Snacks,Noodles,Namakkal,12/26/2018,Central,1325,0.28,92.75,Tamil Nadu,2018,12,December,Q4,26,Wednesday,954,7,28,Low
OD07028,Harish,"Eggs, Meat & Fish",Fish,Dharmapuri,12/7/2018,Central,1920,0.28,518.4,Tamil Nadu,2018,12,December,Q4,7,Friday,1382.4,27,28,High
OD07029,Willams,"Eggs, Meat & Fish",Eggs,Kanyakumari,9/22/2015,Central,1134,0.23,90.72,Tamil Nadu,2015,9,September,Q3,22,Tuesday,873.18,8,23,Low
OD07030,Sudha,"Eggs, Meat & Fish",Mutton,Kanyakumari,3/26/2018,Central,1418,0.35,85.08,Tamil Nadu,2018,3,March,Q1,26,Monday,921.7,6,35,Low
OD07031,Arutra,Beverages,Soft Drinks,Viluppuram,4/18/2017,Central,1682,0.24,84.1,Tamil Nadu,2017,4,April,Q2,18,Tuesday,1278.32,5,24,Low
OD07032,Hafiz,Bakery,Cakes,Ramanadhapuram,8/5/2016,Central,715,0.23,164.45,Tamil Nadu,2016,8,August,Q3,5,Friday,550.55,23,23,Medium
OD07033,Ravi,"Eggs, Meat & Fish",Fish,Madurai,4/10/2017,Central,1352,0.11,554.32,Tamil Nadu,2017,4,April,Q2,10,Monday,1203.28,41,11,High
OD07034,Shree,Beverages,Soft Drinks,Perambalur,2/16/2017,Central,1632,0.34,734.4,Tamil Nadu,2017,2,February,Q1,16,Thursday,1077.12,45,34,Very High
OD07035,Shah,Snacks,Noodles,Virudhunagar,9/2/2018,Central,2357,0.18,353.55,Tamil Nadu,2018,9,September,Q3,2,Sunday,1932.74,15,18,High
OD07036,Arutra,"Eggs, Meat & Fish",Chicken,Namakkal,7/17/2016,Central,2252,0.18,472.92,Tamil Nadu,2016,7,July,Q3,17,Sunday,1846.64,21,18,High
OD07037,Surya,"Eggs, Meat & Fish",Mutton,Krishnagiri,4/27/2018,Central,908,0.29,217.92,Tamil Nadu,2018,4,April,Q2,27,Friday,644.68,24,29,Medium
OD07038,Vinne,Oil & Masala,Edible Oil & Ghee,Perambalur,7/25/2017,Central,2368,0.17,923.52,Tamil Nadu,2017,7,July,Q3,25,Tuesday,1965.44,39,17,Very High
OD07039,Verma,Food Grains,Dals & Pulses,Tirunelveli,9/25/2017,Central,1782,0.11,302.94,Tamil Nadu,2017,9,September,Q3,25,Monday,1585.98,17,11,High
OD07040,Kumar,Beverages,Soft Drinks,Madurai,9/9/2018,Central,1225,0.17,379.75,Tamil Nadu,2018,9,September,Q3,9,Sunday,1016.75,31,17,High
OD07041,Ravi,Beverages,Health Drinks,Trichy,1/30/2017,Central,1745,0.19,663.1,Tamil Nadu,2017,1,January,Q1,30,Monday,1413.45,38,19,Very High
OD07042,Jackson,Beverages,Health Drinks,Karur,9/6/2017,Central,2032,0.18,467.36,Tamil Nadu,2017,9,September,Q3,6,Wednesday,1666.24,23,18,High
OD07043,Haseena,Fruits & Veggies,Organic Vegetables,Dindigul,11/23/2016,Central,1111,0.11,77.77,Tamil Nadu,2016,11,November,Q4,23,Wednesday,988.79,7,11,Low
OD07044,Vinne,Bakery,Cakes,Coimbatore,4/21/2017,Central,1031,0.29,206.2,Tamil Nadu,2017,4,April,Q2,21,Friday,732.01,20,29,Medium
OD07045,Veronica,Fruits & Veggies,Organic Vegetables,Namakkal,4/17/2018,Central,679,0.14,169.75,Tamil Nadu,2018,4,April,Q2,17,Tuesday,583.94,25,14,Medium
OD07046,Kumar,Snacks,Noodles,Chennai,11/13/2018,Central,1285,0.27,514,Tamil Nadu,2018,11,November,Q4,13,Tuesday,938.05,40,27,High
OD07047,Sheeba,Fruits & Veggies,Organic Fruits,Salem,3/2/2018,Central,2017,0.3,121.02,Tamil Nadu,2018,3,March,Q1,2,Friday,1411.9,6,30,Medium
OD07048,Amrish,Fruits & Veggies,Organic Vegetables,Pudukottai,12/2/2018,Central,1337,0.32,93.59,Tamil Nadu,2018,12,December,Q4,2,Sunday,909.16,7,32,Low
OD07049,Ridhesh,Beverages,Soft Drinks,Cumbum,7/21/2015,Central,1892,0.25,832.48,Tamil Nadu,2015,7,July,Q3,21,Tuesday,1419,44,25,Very High
OD07050,Hafiz,Oil & Masala,Edible Oil & Ghee,Dharmapuri,4/15/2017,Central,1089,0.23,250.47,Tamil Nadu,2017,4,April,Q2,15,Saturday,838.53,23,23,Medium
OD07051,James,Bakery,Breads & Buns,Perambalur,3/30/2016,Central,2218,0.17,865.02,Tamil Nadu,2016,3,March,Q1,30,Wednesday,1840.94,39,17,Very High
OD07052,Esther,Food Grains,Organic Staples,Kanyakumari,6/30/2015,Central,925,0.13,101.75,Tamil Nadu,2015,6,June,Q2,30,Tuesday,804.75,11,13,Medium
OD07053,Ramesh,Food Grains,Dals & Pulses,Nagercoil,9/2/2018,Central,2086,0.14,625.8,Tamil Nadu,2018,9,September,Q3,2,Sunday,1793.96,30,14,Very High
OD07054,Ravi,Fruits & Veggies,Fresh Fruits,Namakkal,5/6/2018,Central,1314,0.26,289.08,Tamil Nadu,2018,5,May,Q2,6,Sunday,972.36,22,26,Medium
OD07055,Ramesh,Beverages,Health Drinks,Cumbum,6/30/2015,Central,2121,0.15,530.25,Tamil Nadu,2015,6,June,Q2,30,Tuesday,1802.85,25,15,High
OD07056,Vinne,Beverages,Health Drinks,Viluppuram,5/19/2018,Central,2053,0.35,513.25,Tamil Nadu,2018,5,May,Q2,19,Saturday,1334.45,25,35,High
OD07057,Veena,Snacks,Cookies,Krishnagiri,7/5/2018,Central,748,0.19,89.76,Tamil Nadu,2018,7,July,Q3,5,Thursday,605.88,12,19,Low
OD07058,Akash,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,5/9/2017,Central,2049,0.3,163.92,Tamil Nadu,2017,5,May,Q2,9,Tuesday,1434.3,8,30,Medium
OD07059,Ganesh,Snacks,Noodles,Nagercoil,11/12/2015,Central,1416,0.32,382.32,Tamil Nadu,2015,11,November,Q4,12,Thursday,962.88,27,32,High
OD07060,Rumaiza,Fruits & Veggies,Organic Fruits,Karur,12/15/2018,Central,641,0.34,275.63,Tamil Nadu,2018,12,December,Q4,15,Saturday,423.06,43,34,Medium
OD07061,Veronica,Snacks,Cookies,Tenkasi,12/2/2015,Central,2057,0.2,658.24,Tamil Nadu,2015,12,December,Q4,2,Wednesday,1645.6,32,20,Very High
OD07062,Kumar,Oil & Masala,Spices,Nagercoil,4/15/2017,Central,708,0.35,184.08,Tamil Nadu,2017,4,April,Q2,15,Saturday,460.2,26,35,Medium
OD07063,Malik,Fruits & Veggies,Fresh Fruits,Coimbatore,11/12/2016,Central,1368,0.22,410.4,Tamil Nadu,2016,11,November,Q4,12,Saturday,1067.04,30,22,High
OD07064,Vinne,Snacks,Chocolates,Trichy,6/27/2017,Central,2216,0.16,487.52,Tamil Nadu,2017,6,June,Q2,27,Tuesday,1861.44,22,16,High
OD07065,Shah,Snacks,Noodles,Madurai,8/1/2018,Central,2253,0.18,315.42,Tamil Nadu,2018,8,August,Q3,1,Wednesday,1847.46,14,18,High
OD07066,Hafiz,Fruits & Veggies,Organic Vegetables,Ooty,11/12/2015,Central,2392,0.35,526.24,Tamil Nadu,2015,11,November,Q4,12,Thursday,1554.8,22,35,High
OD07067,Sudha,Food Grains,Organic Staples,Kanyakumari,8/5/2016,Central,2230,0.27,312.2,Tamil Nadu,2016,8,August,Q3,5,Friday,1627.9,14,27,High
OD07068,Suresh,Beverages,Soft Drinks,Krishnagiri,5/21/2017,Central,931,0.24,353.78,Tamil Nadu,2017,5,May,Q2,21,Sunday,707.56,38,24,High
OD07069,Yadav,Food Grains,Atta & Flour,Dharmapuri,12/17/2017,Central,1059,0.33,52.95,Tamil Nadu,2017,12,December,Q4,17,Sunday,709.53,5,33,Low
OD07070,Kumar,Snacks,Noodles,Karur,6/1/2016,Central,2225,0.32,979,Tamil Nadu,2016,6,June,Q2,1,Wednesday,1513,44,32,Very High
OD07071,Amy,Bakery,Cakes,Coimbatore,10/7/2015,Central,639,0.29,83.07,Tamil Nadu,2015,10,October,Q4,7,Wednesday,453.69,13,29,Low
OD07072,Suresh,Bakery,Cakes,Vellore,11/24/2018,Central,1259,0.15,352.52,Tamil Nadu,2018,11,November,Q4,24,Saturday,1070.15,28,15,High
OD07073,Yadav,Fruits & Veggies,Organic Vegetables,Madurai,6/21/2017,Central,1604,0.33,561.4,Tamil Nadu,2017,6,June,Q2,21,Wednesday,1074.68,35,33,High
OD07074,Ram,Bakery,Biscuits,Pudukottai,7/21/2015,Central,886,0.21,283.52,Tamil Nadu,2015,7,July,Q3,21,Tuesday,699.94,32,21,Medium
OD07075,Vidya,"Eggs, Meat & Fish",Chicken,Chennai,8/5/2016,Central,1456,0.31,436.8,Tamil Nadu,2016,8,August,Q3,5,Friday,1004.64,30,31,High
OD07076,Adavan,Snacks,Noodles,Tirunelveli,7/5/2018,Central,1983,0.29,118.98,Tamil Nadu,2018,7,July,Q3,5,Thursday,1407.93,6,29,Medium
OD07077,Aditi,Fruits & Veggies,Organic Vegetables,Tenkasi,10/10/2015,Central,801,0.35,304.38,Tamil Nadu,2015,10,October,Q4,10,Saturday,520.65,38,35,High
OD07078,Willams,Snacks,Noodles,Theni,5/18/2018,Central,2246,0.13,606.42,Tamil Nadu,2018,5,May,Q2,18,Friday,1954.02,27,13,Very High
OD07079,Haseena,"Eggs, Meat & Fish",Eggs,Vellore,9/2/2018,Central,1590,0.2,111.3,Tamil Nadu,2018,9,September,Q3,2,Sunday,1272,7,20,Medium
OD07080,Veronica,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,12/9/2015,Central,573,0.24,212.01,Tamil Nadu,2015,12,December,Q4,9,Wednesday,435.48,37,24,Medium
OD07081,Akash,Snacks,Noodles,Kanyakumari,7/9/2016,Central,909,0.15,45.45,Tamil Nadu,2016,7,July,Q3,9,Saturday,772.65,5,15,Low
OD07082,Shah,Beverages,Health Drinks,Dharmapuri,9/26/2017,Central,1159,0.26,69.54,Tamil Nadu,2017,9,September,Q3,26,Tuesday,857.66,6,26,Low
OD07083,Suresh,Snacks,Chocolates,Madurai,6/24/2017,Central,1268,0.2,253.6,Tamil Nadu,2017,6,June,Q2,24,Saturday,1014.4,20,20,Medium
OD07084,Vince,Beverages,Soft Drinks,Viluppuram,5/21/2017,Central,1691,0.25,710.22,Tamil Nadu,2017,5,May,Q2,21,Sunday,1268.25,42,25,Very High
OD07085,Ram,Food Grains,Organic Staples,Madurai,11/21/2016,Central,777,0.18,217.56,Tamil Nadu,2016,11,November,Q4,21,Monday,637.14,28,18,Medium
OD07086,Komal,Fruits & Veggies,Fresh Vegetables,Tirunelveli,11/23/2016,Central,2422,0.25,314.86,Tamil Nadu,2016,11,November,Q4,23,Wednesday,1816.5,13,25,High
OD07087,Malik,Oil & Masala,Edible Oil & Ghee,Madurai,4/21/2017,Central,1993,0.25,817.13,Tamil Nadu,2017,4,April,Q2,21,Friday,1494.75,41,25,Very High
OD07088,Vidya,Bakery,Breads & Buns,Krishnagiri,7/21/2015,Central,1279,0.3,306.96,Tamil Nadu,2015,7,July,Q3,21,Tuesday,895.3,24,30,High
OD07089,Vinne,"Eggs, Meat & Fish",Chicken,Bodi,11/21/2016,Central,1399,0.23,489.65,Tamil Nadu,2016,11,November,Q4,21,Monday,1077.23,35,23,High
OD07090,Sundar,Food Grains,Dals & Pulses,Vellore,11/23/2015,Central,1871,0.28,112.26,Tamil Nadu,2015,11,November,Q4,23,Monday,1347.12,6,28,Medium
OD07091,Sabeela,Beverages,Health Drinks,Ooty,5/21/2017,Central,1548,0.25,634.68,Tamil Nadu,2017,5,May,Q2,21,Sunday,1161,41,25,Very High
OD07092,Arutra,Bakery,Breads & Buns,Virudhunagar,6/24/2018,Central,1586,0.24,586.82,Tamil Nadu,2018,6,June,Q2,24,Sunday,1205.36,37,24,High
OD07093,Amrish,Snacks,Noodles,Viluppuram,8/4/2018,Central,2294,0.31,206.46,Tamil Nadu,2018,8,August,Q3,4,Saturday,1582.86,9,31,Medium
OD07094,Muneer,Food Grains,Organic Staples,Vellore,9/17/2016,Central,942,0.12,197.82,Tamil Nadu,2016,9,September,Q3,17,Saturday,828.96,21,12,Medium
OD07095,Vidya,Beverages,Health Drinks,Namakkal,4/2/2016,Central,2404,0.13,504.84,Tamil Nadu,2016,4,April,Q2,2,Saturday,2091.48,21,13,High
OD07096,James,Bakery,Breads & Buns,Perambalur,5/9/2017,Central,643,0.29,154.32,Tamil Nadu,2017,5,May,Q2,9,Tuesday,456.53,24,29,Medium
OD07097,Harish,Fruits & Veggies,Fresh Vegetables,Krishnagiri,6/11/2017,Central,544,0.34,108.8,Tamil Nadu,2017,6,June,Q2,11,Sunday,359.04,20,34,Medium
OD07098,Kumar,Oil & Masala,Edible Oil & Ghee,Theni,6/11/2017,Central,1506,0.18,120.48,Tamil Nadu,2017,6,June,Q2,11,Sunday,1234.92,8,18,Medium
OD07099,Sudeep,"Eggs, Meat & Fish",Fish,Dindigul,5/9/2017,Central,1508,0.29,422.24,Tamil Nadu,2017,5,May,Q2,9,Tuesday,1070.68,28,29,High
OD07100,Vidya,Beverages,Soft Drinks,Ooty,11/18/2015,Central,1263,0.3,189.45,Tamil Nadu,2015,11,November,Q4,18,Wednesday,884.1,15,30,Medium
OD07101,Sudeep,Bakery,Biscuits,Virudhunagar,12/19/2017,Central,2209,0.25,331.35,Tamil Nadu,2017,12,December,Q4,19,Tuesday,1656.75,15,25,High
OD07102,Krithika,"Eggs, Meat & Fish",Eggs,Dharmapuri,12/7/2018,Central,2499,0.35,524.79,Tamil Nadu,2018,12,December,Q4,7,Friday,1624.35,21,35,High
OD07103,Amy,"Eggs, Meat & Fish",Eggs,Krishnagiri,12/28/2018,Central,635,0.29,63.5,Tamil Nadu,2018,12,December,Q4,28,Friday,450.85,10,29,Low
OD07104,Harish,Snacks,Cookies,Tenkasi,1/12/2018,Central,2268,0.22,635.04,Tamil Nadu,2018,1,January,Q1,12,Friday,1769.04,28,22,Very High
OD07105,Yadav,Oil & Masala,Masalas,Kanyakumari,11/21/2016,Central,1937,0.35,329.29,Tamil Nadu,2016,11,November,Q4,21,Monday,1259.05,17,35,High
OD07106,James,Beverages,Health Drinks,Viluppuram,5/17/2016,Central,1260,0.26,378,Tamil Nadu,2016,5,May,Q2,17,Tuesday,932.4,30,26,High
OD07107,Arvind,Snacks,Cookies,Dindigul,8/6/2016,Central,1228,0.26,478.92,Tamil Nadu,2016,8,August,Q3,6,Saturday,908.72,39,26,High
OD07108,Harish,"Eggs, Meat & Fish",Mutton,Chennai,10/10/2015,Central,2021,0.32,545.67,Tamil Nadu,2015,10,October,Q4,10,Saturday,1374.28,27,32,High
OD07109,Yusuf,Snacks,Chocolates,Ramanadhapuram,2/16/2017,Central,1380,0.15,510.6,Tamil Nadu,2017,2,February,Q1,16,Thursday,1173,37,15,High
OD07110,Aditi,"Eggs, Meat & Fish",Eggs,Madurai,5/9/2017,Central,2159,0.15,410.21,Tamil Nadu,2017,5,May,Q2,9,Tuesday,1835.15,19,15,High
OD07111,Willams,Food Grains,Organic Staples,Ooty,6/16/2018,Central,1420,0.34,184.6,Tamil Nadu,2018,6,June,Q2,16,Saturday,937.2,13,34,Medium
OD07112,Muneer,Snacks,Noodles,Salem,3/15/2017,Central,1912,0.31,133.84,Tamil Nadu,2017,3,March,Q1,15,Wednesday,1319.28,7,31,Medium
OD07113,Ravi,Beverages,Health Drinks,Ramanadhapuram,3/2/2018,Central,1500,0.22,525,Tamil Nadu,2018,3,March,Q1,2,Friday,1170,35,22,High
OD07114,Hussain,Bakery,Breads & Buns,Krishnagiri,5/18/2018,Central,1358,0.28,95.06,Tamil Nadu,2018,5,May,Q2,18,Friday,977.76,7,28,Low
OD07115,Amrish,Fruits & Veggies,Fresh Vegetables,Namakkal,6/4/2018,Central,1324,0.35,251.56,Tamil Nadu,2018,6,June,Q2,4,Monday,860.6,19,35,Medium
OD07116,Sharon,Bakery,Biscuits,Pudukottai,9/22/2018,Central,2150,0.3,881.5,Tamil Nadu,2018,9,September,Q3,22,Saturday,1505,41,30,Very High
OD07117,Roshan,Snacks,Chocolates,Tirunelveli,11/2/2016,Central,2449,0.13,636.74,Tamil Nadu,2016,11,November,Q4,2,Wednesday,2130.63,26,13,Very High
OD07118,Rumaiza,Beverages,Health Drinks,Dharmapuri,3/26/2018,Central,783,0.28,39.15,Tamil Nadu,2018,3,March,Q1,26,Monday,563.76,5,28,Low
OD07119,Amy,Fruits & Veggies,Fresh Fruits,Dharmapuri,4/21/2017,Central,2264,0.18,271.68,Tamil Nadu,2017,4,April,Q2,21,Friday,1856.48,12,18,Medium
OD07120,Muneer,Fruits & Veggies,Fresh Fruits,Vellore,6/1/2016,Central,1909,0.31,725.42,Tamil Nadu,2016,6,June,Q2,1,Wednesday,1317.21,38,31,Very High
OD07121,Ramesh,Fruits & Veggies,Fresh Fruits,Trichy,7/5/2018,Central,1688,0.1,472.64,Tamil Nadu,2018,7,July,Q3,5,Thursday,1519.2,28,10,High
OD07122,Akash,Snacks,Noodles,Madurai,5/6/2018,Central,1208,0.15,374.48,Tamil Nadu,2018,5,May,Q2,6,Sunday,1026.8,31,15,High
OD07123,Rumaiza,Snacks,Cookies,Tenkasi,12/26/2017,East,1884,0.12,678.24,Tamil Nadu,2017,12,December,Q4,26,Tuesday,1657.92,36,12,Very High
OD07124,Komal,Fruits & Veggies,Fresh Vegetables,Cumbum,9/2/2018,East,1832,0.15,201.52,Tamil Nadu,2018,9,September,Q3,2,Sunday,1557.2,11,15,Medium
OD07125,Adavan,Oil & Masala,Spices,Salem,9/6/2016,East,2420,0.19,677.6,Tamil Nadu,2016,9,September,Q3,6,Tuesday,1960.2,28,19,Very High
OD07126,Arutra,"Eggs, Meat & Fish",Eggs,Virudhunagar,7/19/2015,East,552,0.18,71.76,Tamil Nadu,2015,7,July,Q3,19,Sunday,452.64,13,18,Low
OD07127,Verma,Snacks,Chocolates,Tirunelveli,8/19/2018,East,2424,0.35,436.32,Tamil Nadu,2018,8,August,Q3,19,Sunday,1575.6,18,35,High
OD07128,Willams,Beverages,Health Drinks,Cumbum,4/28/2015,East,876,0.33,166.44,Tamil Nadu,2015,4,April,Q2,28,Tuesday,586.92,19,33,Medium
OD07129,Alan,Beverages,Soft Drinks,Karur,4/30/2016,East,825,0.14,305.25,Tamil Nadu,2016,4,April,Q2,30,Saturday,709.5,37,14,High
OD07130,Verma,Food Grains,Atta & Flour,Tirunelveli,7/17/2017,East,1916,0.27,268.24,Tamil Nadu,2017,7,July,Q3,17,Monday,1398.68,14,27,Medium
OD07131,Suresh,Snacks,Chocolates,Nagercoil,10/6/2018,East,510,0.3,193.8,Tamil Nadu,2018,10,October,Q4,6,Saturday,357,38,30,Medium
OD07132,Amrish,Fruits & Veggies,Fresh Fruits,Karur,11/24/2018,East,1517,0.28,394.42,Tamil Nadu,2018,11,November,Q4,24,Saturday,1092.24,26,28,High
OD07133,Komal,Food Grains,Organic Staples,Coimbatore,12/20/2018,East,1253,0.11,313.25,Tamil Nadu,2018,12,December,Q4,20,Thursday,1115.17,25,11,High
OD07134,Jackson,Food Grains,Atta & Flour,Vellore,4/18/2017,East,1574,0.17,550.9,Tamil Nadu,2017,4,April,Q2,18,Tuesday,1306.42,35,17,High
OD07135,Malik,Oil & Masala,Spices,Tirunelveli,8/4/2015,East,1620,0.14,615.6,Tamil Nadu,2015,8,August,Q3,4,Tuesday,1393.2,38,14,Very High
OD07136,Vinne,Oil & Masala,Masalas,Virudhunagar,7/22/2017,East,2461,0.25,516.81,Tamil Nadu,2017,7,July,Q3,22,Saturday,1845.75,21,25,High
OD07137,Akash,Food Grains,Atta & Flour,Cumbum,9/10/2016,East,1910,0.21,362.9,Tamil Nadu,2016,9,September,Q3,10,Saturday,1508.9,19,21,High
OD07138,Alan,Snacks,Cookies,Vellore,11/1/2015,East,1805,0.34,613.7,Tamil Nadu,2015,11,November,Q4,1,Sunday,1191.3,34,34,Very High
OD07139,Jackson,"Eggs, Meat & Fish",Chicken,Coimbatore,7/17/2017,East,869,0.34,130.35,Tamil Nadu,2017,7,July,Q3,17,Monday,573.54,15,34,Medium
OD07140,Akash,Fruits & Veggies,Fresh Fruits,Virudhunagar,9/8/2015,East,1241,0.24,86.87,Tamil Nadu,2015,9,September,Q3,8,Tuesday,943.16,7,24,Low
OD07141,Vinne,Oil & Masala,Spices,Kanyakumari,4/28/2015,East,725,0.27,43.5,Tamil Nadu,2015,4,April,Q2,28,Tuesday,529.25,6,27,Low
OD07142,Muneer,Oil & Masala,Masalas,Madurai,1/17/2016,East,1666,0.1,266.56,Tamil Nadu,2016,1,January,Q1,17,Sunday,1499.4,16,10,Medium
OD07143,Sudha,Bakery,Breads & Buns,Theni,9/2/2018,East,2222,0.22,555.5,Tamil Nadu,2018,9,September,Q3,2,Sunday,1733.16,25,22,High
OD07144,Jonas,Beverages,Soft Drinks,Chennai,7/19/2015,East,1753,0.16,596.02,Tamil Nadu,2015,7,July,Q3,19,Sunday,1472.52,34,16,High
OD07145,Sudha,"Eggs, Meat & Fish",Eggs,Viluppuram,6/17/2017,East,2214,0.12,708.48,Tamil Nadu,2017,6,June,Q2,17,Saturday,1948.32,32,12,Very High
